spice ID,入力文,低確信度,判定,回答候補,備考,intents,応答文,確信度,日付,フィルタ用日付
9629192,今回で3回目ですよ！,0,OK,,,68,ご迷惑をおかけしております。<br><br>私たちも日々サイトトラブルの解消に努めておりますが、あまりにトラブルが続く場合は何か他の理由があるかもしれません。<br>大変お手数ですが、IQOSカスタマーケアへご連絡をお願いします！<br><br>▼こちらのフォームからお問い合わせください<br>https://www.iqos.jp/contact-us.html<br><br>みなさまのご協力感謝いたします。,0.318361473,2017/10/3 9:37,2017年10月3日火曜日
509039756,デパイス登録出来ない！ログイン時エラーが出る いつになったら 改善できるのか？,0,OK,,,68,ご迷惑をおかけしております。<br><br>私たちも日々サイトトラブルの解消に努めておりますが、あまりにトラブルが続く場合は何か他の理由があるかもしれません。<br>大変お手数ですが、IQOSカスタマーケアへご連絡をお願いします！<br><br>▼こちらのフォームからお問い合わせください<br>https://www.iqos.jp/contact-us.html<br><br>みなさまのご協力感謝いたします。,0.647121334,2017/10/3 10:07,2017年10月3日火曜日
10995920,エラーになるよ,0,OK,,,68,ご迷惑をおかけしております。<br><br>私たちも日々サイトトラブルの解消に努めておりますが、あまりにトラブルが続く場合は何か他の理由があるかもしれません。<br>大変お手数ですが、IQOSカスタマーケアへご連絡をお願いします！<br><br>▼こちらのフォームからお問い合わせください<br>https://www.iqos.jp/contact-us.html<br><br>みなさまのご協力感謝いたします。,0.34826827,2017/10/3 17:20,2017年10月3日火曜日
513930228,エラー,0,OK,,,68,ご迷惑をおかけしております。<br><br>私たちも日々サイトトラブルの解消に努めておりますが、あまりにトラブルが続く場合は何か他の理由があるかもしれません。<br>大変お手数ですが、IQOSカスタマーケアへご連絡をお願いします！<br><br>▼こちらのフォームからお問い合わせください<br>https://www.iqos.jp/contact-us.html<br><br>みなさまのご協力感謝いたします。,0.497573423,2017/10/3 7:10,2017年10月3日火曜日
7455524,詳しい充電のしかた教えて,0,OK,,,66,「充電、バッテリー」についてお困りでしょうか？<br><br>IQOSは電気製品のため、ご利用いただくには充電が必要です。<br><br>もし新しいIQOS「IQOS 2.4Plus」をお持ちでない方は<br>充電時間を従来品より約20%短縮された<br>IQOS 2.4Plusがオススメです。<br><br>充電の調子が悪い時は、「デバイス診断」をオススメしています。<br><br>▼さっそく診断する（ログインが必要です）<br>https://www.iqos.jp/index.php?dispatch=mydevices.list<br>※デバイス診断には、製品登録が必要です。まだの方はまず登録<br>をお願いします。<br><br>それでも充電時間が長くて待てないよ！<br>というみなさんのため、IQOSは日々進化していきます。引き続き、見守っていただけますようお願いいたします。,0.605900145,2017/10/3 21:39,2017年10月3日火曜日
508871192,充電出来てて、出したら赤のランプついてるのですが(._.),0,OK,,,66,「充電、バッテリー」についてお困りでしょうか？<br><br>IQOSは電気製品のため、ご利用いただくには充電が必要です。<br><br>もし新しいIQOS「IQOS 2.4Plus」をお持ちでない方は<br>充電時間を従来品より約20%短縮された<br>IQOS 2.4Plusがオススメです。<br><br>充電の調子が悪い時は、「デバイス診断」をオススメしています。<br><br>▼さっそく診断する（ログインが必要です）<br>https://www.iqos.jp/index.php?dispatch=mydevices.list<br>※デバイス診断には、製品登録が必要です。まだの方はまず登録<br>をお願いします。<br><br>それでも充電時間が長くて待てないよ！<br>というみなさんのため、IQOSは日々進化していきます。引き続き、見守っていただけますようお願いいたします。,0.497630334,2017/10/3 21:34,2017年10月3日火曜日
513930228,充電時間教えて,0,OK,,,66,「充電、バッテリー」についてお困りでしょうか？<br><br>IQOSは電気製品のため、ご利用いただくには充電が必要です。<br><br>もし新しいIQOS「IQOS 2.4Plus」をお持ちでない方は<br>充電時間を従来品より約20%短縮された<br>IQOS 2.4Plusがオススメです。<br><br>充電の調子が悪い時は、「デバイス診断」をオススメしています。<br><br>▼さっそく診断する（ログインが必要です）<br>https://www.iqos.jp/index.php?dispatch=mydevices.list<br>※デバイス診断には、製品登録が必要です。まだの方はまず登録<br>をお願いします。<br><br>それでも充電時間が長くて待てないよ！<br>というみなさんのため、IQOSは日々進化していきます。引き続き、見守っていただけますようお願いいたします。,0.775506401,2017/10/3 5:24,2017年10月3日火曜日
513369870,充電器の方が閉めても充電してくれない,0,OK,,,66,「充電、バッテリー」についてお困りでしょうか？<br><br>IQOSは電気製品のため、ご利用いただくには充電が必要です。<br><br>もし新しいIQOS「IQOS 2.4Plus」をお持ちでない方は<br>充電時間を従来品より約20%短縮された<br>IQOS 2.4Plusがオススメです。<br><br>充電の調子が悪い時は、「デバイス診断」をオススメしています。<br><br>▼さっそく診断する（ログインが必要です）<br>https://www.iqos.jp/index.php?dispatch=mydevices.list<br>※デバイス診断には、製品登録が必要です。まだの方はまず登録<br>をお願いします。<br><br>それでも充電時間が長くて待てないよ！<br>というみなさんのため、IQOSは日々進化していきます。引き続き、見守っていただけますようお願いいたします。,0.369368827,2017/10/3 10:24,2017年10月3日火曜日
513950149,充電の仕方 ,0,OK,,,66,「充電、バッテリー」についてお困りでしょうか？<br><br>IQOSは電気製品のため、ご利用いただくには充電が必要です。<br><br>もし新しいIQOS「IQOS 2.4Plus」をお持ちでない方は<br>充電時間を従来品より約20%短縮された<br>IQOS 2.4Plusがオススメです。<br><br>充電の調子が悪い時は、「デバイス診断」をオススメしています。<br><br>▼さっそく診断する（ログインが必要です）<br>https://www.iqos.jp/index.php?dispatch=mydevices.list<br>※デバイス診断には、製品登録が必要です。まだの方はまず登録<br>をお願いします。<br><br>それでも充電時間が長くて待てないよ！<br>というみなさんのため、IQOSは日々進化していきます。引き続き、見守っていただけますようお願いいたします。,0.60249877,2017/10/3 18:32,2017年10月3日火曜日
8155190,充電されない,0,OK,,,66,「充電、バッテリー」についてお困りでしょうか？<br><br>IQOSは電気製品のため、ご利用いただくには充電が必要です。<br><br>もし新しいIQOS「IQOS 2.4Plus」をお持ちでない方は<br>充電時間を従来品より約20%短縮された<br>IQOS 2.4Plusがオススメです。<br><br>充電の調子が悪い時は、「デバイス診断」をオススメしています。<br><br>▼さっそく診断する（ログインが必要です）<br>https://www.iqos.jp/index.php?dispatch=mydevices.list<br>※デバイス診断には、製品登録が必要です。まだの方はまず登録<br>をお願いします。<br><br>それでも充電時間が長くて待てないよ！<br>というみなさんのため、IQOSは日々進化していきます。引き続き、見守っていただけますようお願いいたします。,0.776719904,2017/10/3 19:31,2017年10月3日火曜日
513944172,充電がもたないよ,0,OK,,,66,「充電、バッテリー」についてお困りでしょうか？<br><br>IQOSは電気製品のため、ご利用いただくには充電が必要です。<br><br>もし新しいIQOS「IQOS 2.4Plus」をお持ちでない方は<br>充電時間を従来品より約20%短縮された<br>IQOS 2.4Plusがオススメです。<br><br>充電の調子が悪い時は、「デバイス診断」をオススメしています。<br><br>▼さっそく診断する（ログインが必要です）<br>https://www.iqos.jp/index.php?dispatch=mydevices.list<br>※デバイス診断には、製品登録が必要です。まだの方はまず登録<br>をお願いします。<br><br>それでも充電時間が長くて待てないよ！<br>というみなさんのため、IQOSは日々進化していきます。引き続き、見守っていただけますようお願いいたします。,0.501645088,2017/10/3 13:22,2017年10月3日火曜日
2378901,最近充電の減りが早い,0,OK,,,66,「充電、バッテリー」についてお困りでしょうか？<br><br>IQOSは電気製品のため、ご利用いただくには充電が必要です。<br><br>もし新しいIQOS「IQOS 2.4Plus」をお持ちでない方は<br>充電時間を従来品より約20%短縮された<br>IQOS 2.4Plusがオススメです。<br><br>充電の調子が悪い時は、「デバイス診断」をオススメしています。<br><br>▼さっそく診断する（ログインが必要です）<br>https://www.iqos.jp/index.php?dispatch=mydevices.list<br>※デバイス診断には、製品登録が必要です。まだの方はまず登録<br>をお願いします。<br><br>それでも充電時間が長くて待てないよ！<br>というみなさんのため、IQOSは日々進化していきます。引き続き、見守っていただけますようお願いいたします。,0.559948015,2017/10/3 23:03,2017年10月3日火曜日
513378144,ヒートスティックが充電されない,0,OK,,,66,「充電、バッテリー」についてお困りでしょうか？<br><br>IQOSは電気製品のため、ご利用いただくには充電が必要です。<br><br>もし新しいIQOS「IQOS 2.4Plus」をお持ちでない方は<br>充電時間を従来品より約20%短縮された<br>IQOS 2.4Plusがオススメです。<br><br>充電の調子が悪い時は、「デバイス診断」をオススメしています。<br><br>▼さっそく診断する（ログインが必要です）<br>https://www.iqos.jp/index.php?dispatch=mydevices.list<br>※デバイス診断には、製品登録が必要です。まだの方はまず登録<br>をお願いします。<br><br>それでも充電時間が長くて待てないよ！<br>というみなさんのため、IQOSは日々進化していきます。引き続き、見守っていただけますようお願いいたします。,0.749131536,2017/10/3 18:00,2017年10月3日火曜日
513909036,バッテリー保証交換,0,OK,,,66,「充電、バッテリー」についてお困りでしょうか？<br><br>IQOSは電気製品のため、ご利用いただくには充電が必要です。<br><br>もし新しいIQOS「IQOS 2.4Plus」をお持ちでない方は<br>充電時間を従来品より約20%短縮された<br>IQOS 2.4Plusがオススメです。<br><br>充電の調子が悪い時は、「デバイス診断」をオススメしています。<br><br>▼さっそく診断する（ログインが必要です）<br>https://www.iqos.jp/index.php?dispatch=mydevices.list<br>※デバイス診断には、製品登録が必要です。まだの方はまず登録<br>をお願いします。<br><br>それでも充電時間が長くて待てないよ！<br>というみなさんのため、IQOSは日々進化していきます。引き続き、見守っていただけますようお願いいたします。,0.971688032,2017/10/3 20:37,2017年10月3日火曜日
513909036,バッテリー保証,0,OK,,,66,「充電、バッテリー」についてお困りでしょうか？<br><br>IQOSは電気製品のため、ご利用いただくには充電が必要です。<br><br>もし新しいIQOS「IQOS 2.4Plus」をお持ちでない方は<br>充電時間を従来品より約20%短縮された<br>IQOS 2.4Plusがオススメです。<br><br>充電の調子が悪い時は、「デバイス診断」をオススメしています。<br><br>▼さっそく診断する（ログインが必要です）<br>https://www.iqos.jp/index.php?dispatch=mydevices.list<br>※デバイス診断には、製品登録が必要です。まだの方はまず登録<br>をお願いします。<br><br>それでも充電時間が長くて待てないよ！<br>というみなさんのため、IQOSは日々進化していきます。引き続き、見守っていただけますようお願いいたします。,0.971410131,2017/10/3 20:36,2017年10月3日火曜日
10615230,トラブルトラブル〜なんとかして頂きたい,0,OK,,,66,「充電、バッテリー」についてお困りでしょうか？<br><br>IQOSは電気製品のため、ご利用いただくには充電が必要です。<br><br>もし新しいIQOS「IQOS 2.4Plus」をお持ちでない方は<br>充電時間を従来品より約20%短縮された<br>IQOS 2.4Plusがオススメです。<br><br>充電の調子が悪い時は、「デバイス診断」をオススメしています。<br><br>▼さっそく診断する（ログインが必要です）<br>https://www.iqos.jp/index.php?dispatch=mydevices.list<br>※デバイス診断には、製品登録が必要です。まだの方はまず登録<br>をお願いします。<br><br>それでも充電時間が長くて待てないよ！<br>というみなさんのため、IQOSは日々進化していきます。引き続き、見守っていただけますようお願いいたします。,0.430146551,2017/10/3 1:29,2017年10月3日火曜日
513947496,そ,0,入力ミス,,,66,「充電、バッテリー」についてお困りでしょうか？<br><br>IQOSは電気製品のため、ご利用いただくには充電が必要です。<br><br>もし新しいIQOS「IQOS 2.4Plus」をお持ちでない方は<br>充電時間を従来品より約20%短縮された<br>IQOS 2.4Plusがオススメです。<br><br>充電の調子が悪い時は、「デバイス診断」をオススメしています。<br><br>▼さっそく診断する（ログインが必要です）<br>https://www.iqos.jp/index.php?dispatch=mydevices.list<br>※デバイス診断には、製品登録が必要です。まだの方はまず登録<br>をお願いします。<br><br>それでも充電時間が長くて待てないよ！<br>というみなさんのため、IQOSは日々進化していきます。引き続き、見守っていただけますようお願いいたします。,0.497771811,2017/10/3 15:44,2017年10月3日火曜日
513539675,スティック充電ならない,0,OK,,,66,「充電、バッテリー」についてお困りでしょうか？<br><br>IQOSは電気製品のため、ご利用いただくには充電が必要です。<br><br>もし新しいIQOS「IQOS 2.4Plus」をお持ちでない方は<br>充電時間を従来品より約20%短縮された<br>IQOS 2.4Plusがオススメです。<br><br>充電の調子が悪い時は、「デバイス診断」をオススメしています。<br><br>▼さっそく診断する（ログインが必要です）<br>https://www.iqos.jp/index.php?dispatch=mydevices.list<br>※デバイス診断には、製品登録が必要です。まだの方はまず登録<br>をお願いします。<br><br>それでも充電時間が長くて待てないよ！<br>というみなさんのため、IQOSは日々進化していきます。引き続き、見守っていただけますようお願いいたします。,0.547327805,2017/10/3 23:34,2017年10月3日火曜日
513722408,スティックが赤く点灯していて、充電されません。,0,OK,,,66,「充電、バッテリー」についてお困りでしょうか？<br><br>IQOSは電気製品のため、ご利用いただくには充電が必要です。<br><br>もし新しいIQOS「IQOS 2.4Plus」をお持ちでない方は<br>充電時間を従来品より約20%短縮された<br>IQOS 2.4Plusがオススメです。<br><br>充電の調子が悪い時は、「デバイス診断」をオススメしています。<br><br>▼さっそく診断する（ログインが必要です）<br>https://www.iqos.jp/index.php?dispatch=mydevices.list<br>※デバイス診断には、製品登録が必要です。まだの方はまず登録<br>をお願いします。<br><br>それでも充電時間が長くて待てないよ！<br>というみなさんのため、IQOSは日々進化していきます。引き続き、見守っていただけますようお願いいたします。,0.817272615,2017/10/3 19:21,2017年10月3日火曜日
508368166,設定の仕方は？,1,NG,,,65,私の働く会社はみなさんご存知の、そう<br><br>Philip Morris Japan<br>「フィリップ・モリス・ジャパン」?<br><br>フィリップ モリス ジャパンは、フィリップ モリス インターナショナルの日本における子会社で、本部はなんとスイスにあるんですよ??<br><br>私たちは「煙のない社会を目指して」引き続き革新を進化させていきます！<br>これからも応援よろしくお願いします??<br><br>https://www.pmi.com/markets/japan/ja/about-us/about-us,0.25538283,2017/10/3 18:55,2017年10月3日火曜日
513869536,吸殻の状態は？,1,NG,,,65,私の働く会社はみなさんご存知の、そう<br><br>Philip Morris Japan<br>「フィリップ・モリス・ジャパン」?<br><br>フィリップ モリス ジャパンは、フィリップ モリス インターナショナルの日本における子会社で、本部はなんとスイスにあるんですよ??<br><br>私たちは「煙のない社会を目指して」引き続き革新を進化させていきます！<br>これからも応援よろしくお願いします??<br><br>https://www.pmi.com/markets/japan/ja/about-us/about-us,0.254077971,2017/10/3 19:38,2017年10月3日火曜日
509056733,|･ω･)ﾉ やぽ〜| ///|,1,特殊文字,,,65,私の働く会社はみなさんご存知の、そう<br><br>Philip Morris Japan<br>「フィリップ・モリス・ジャパン」?<br><br>フィリップ モリス ジャパンは、フィリップ モリス インターナショナルの日本における子会社で、本部はなんとスイスにあるんですよ??<br><br>私たちは「煙のない社会を目指して」引き続き革新を進化させていきます！<br>これからも応援よろしくお願いします??<br><br>https://www.pmi.com/markets/japan/ja/about-us/about-us,0.263212031,2017/10/3 1:42,2017年10月3日火曜日
7612983,電話しても一方的に切られるのは何故ですか？,1,NG,,,64,ご不便をおかけしており、申し訳ありません。<br><br>IQOSをお求めの方が多く、みなさまにお届けすることができていませんが、みなさんの声をしっかりと受けとめ、日々改善を図ってまいります。引き続き、IQOSをご愛顧いただけますようお願いいたします。,0.292613262,2017/10/3 11:50,2017年10月3日火曜日
13088509,デバイスの登録が出来ない 交換しても1週間で壊れる 電話も繋がらない,0,OK,,,64,ご不便をおかけしており、申し訳ありません。<br><br>IQOSをお求めの方が多く、みなさまにお届けすることができていませんが、みなさんの声をしっかりと受けとめ、日々改善を図ってまいります。引き続き、IQOSをご愛顧いただけますようお願いいたします。,0.478962207,2017/10/3 11:06,2017年10月3日火曜日
511991356,カラーの選択出来ないんですけど…,1,NG,,,64,ご不便をおかけしており、申し訳ありません。<br><br>IQOSをお求めの方が多く、みなさまにお届けすることができていませんが、みなさんの声をしっかりと受けとめ、日々改善を図ってまいります。引き続き、IQOSをご愛顧いただけますようお願いいたします。,0.296322578,2017/10/3 16:42,2017年10月3日火曜日
513778675,アイコス会員登録の際に免許証の写真送ったけど悪用される心配はないの,0,OK,,,64,ご不便をおかけしており、申し訳ありません。<br><br>IQOSをお求めの方が多く、みなさまにお届けすることができていませんが、みなさんの声をしっかりと受けとめ、日々改善を図ってまいります。引き続き、IQOSをご愛顧いただけますようお願いいたします。,0.339979291,2017/10/3 20:45,2017年10月3日火曜日
510436823,まともに、パックコード入力できなんだけど(((￣へ￣井),0,OK,,,62,「パックコード」についてお困りでしょうか？<br><br>パックコードは、IQOSのヒートスティック製品のフタ裏部分に印字されている<br>12桁のアルファベットの入力によりたまるポイントです。<br><br>入力するには、まず下のメニューの<br>「パックコードを入力」をタップして入力しましょう。<br>全角・半角どちらでもOK！ハイフンなしでもOK！改行すると、最大3つまで入力できますよ?<br><br>※入力例<br>abcdefghijkl<br>mnopqrstuvwx<br>yzabcdefghij<br><br>当選履歴をご確認いただく場合はこちらからログインしてください。<br>https://iqosphere.jp/myaccount/ （ログインが必要です）<br><br> 万が一、パックコードの表示がおかしいと思った場合は、アクセスが集中している場合もあるため、しばらくお待ちいただくか、カスタマーセンターまで、ご連絡をお願いいたします。<br>▼chatでのお問合せ<br>https://line.iqosphere.jp/sso/cc/chatbot-link-cc,0.871616173,2017/10/3 22:33,2017年10月3日火曜日
513745564,プロモーションコード,0,OK,,,62,「パックコード」についてお困りでしょうか？<br><br>パックコードは、IQOSのヒートスティック製品のフタ裏部分に印字されている<br>12桁のアルファベットの入力によりたまるポイントです。<br><br>入力するには、まず下のメニューの<br>「パックコードを入力」をタップして入力しましょう。<br>全角・半角どちらでもOK！ハイフンなしでもOK！改行すると、最大3つまで入力できますよ?<br><br>※入力例<br>abcdefghijkl<br>mnopqrstuvwx<br>yzabcdefghij<br><br>当選履歴をご確認いただく場合はこちらからログインしてください。<br>https://iqosphere.jp/myaccount/ （ログインが必要です）<br><br> 万が一、パックコードの表示がおかしいと思った場合は、アクセスが集中している場合もあるため、しばらくお待ちいただくか、カスタマーセンターまで、ご連絡をお願いいたします。<br>▼chatでのお問合せ<br>https://line.iqosphere.jp/sso/cc/chatbot-link-cc,0.378007638,2017/10/3 9:35,2017年10月3日火曜日
511232196,プライズ応募履歴,0,NG,,,62,「パックコード」についてお困りでしょうか？<br><br>パックコードは、IQOSのヒートスティック製品のフタ裏部分に印字されている<br>12桁のアルファベットの入力によりたまるポイントです。<br><br>入力するには、まず下のメニューの<br>「パックコードを入力」をタップして入力しましょう。<br>全角・半角どちらでもOK！ハイフンなしでもOK！改行すると、最大3つまで入力できますよ?<br><br>※入力例<br>abcdefghijkl<br>mnopqrstuvwx<br>yzabcdefghij<br><br>当選履歴をご確認いただく場合はこちらからログインしてください。<br>https://iqosphere.jp/myaccount/ （ログインが必要です）<br><br> 万が一、パックコードの表示がおかしいと思った場合は、アクセスが集中している場合もあるため、しばらくお待ちいただくか、カスタマーセンターまで、ご連絡をお願いいたします。<br>▼chatでのお問合せ<br>https://line.iqosphere.jp/sso/cc/chatbot-link-cc,0.953021097,2017/10/3 21:02,2017年10月3日火曜日
513884020,パックコード入力して返事ないよ,0,OK,,,62,「パックコード」についてお困りでしょうか？<br><br>パックコードは、IQOSのヒートスティック製品のフタ裏部分に印字されている<br>12桁のアルファベットの入力によりたまるポイントです。<br><br>入力するには、まず下のメニューの<br>「パックコードを入力」をタップして入力しましょう。<br>全角・半角どちらでもOK！ハイフンなしでもOK！改行すると、最大3つまで入力できますよ?<br><br>※入力例<br>abcdefghijkl<br>mnopqrstuvwx<br>yzabcdefghij<br><br>当選履歴をご確認いただく場合はこちらからログインしてください。<br>https://iqosphere.jp/myaccount/ （ログインが必要です）<br><br> 万が一、パックコードの表示がおかしいと思った場合は、アクセスが集中している場合もあるため、しばらくお待ちいただくか、カスタマーセンターまで、ご連絡をお願いいたします。<br>▼chatでのお問合せ<br>https://line.iqosphere.jp/sso/cc/chatbot-link-cc,0.679163122,2017/10/3 18:21,2017年10月3日火曜日
512892332,パックコード入力したよ？,0,OK,,,62,「パックコード」についてお困りでしょうか？<br><br>パックコードは、IQOSのヒートスティック製品のフタ裏部分に印字されている<br>12桁のアルファベットの入力によりたまるポイントです。<br><br>入力するには、まず下のメニューの<br>「パックコードを入力」をタップして入力しましょう。<br>全角・半角どちらでもOK！ハイフンなしでもOK！改行すると、最大3つまで入力できますよ?<br><br>※入力例<br>abcdefghijkl<br>mnopqrstuvwx<br>yzabcdefghij<br><br>当選履歴をご確認いただく場合はこちらからログインしてください。<br>https://iqosphere.jp/myaccount/ （ログインが必要です）<br><br> 万が一、パックコードの表示がおかしいと思った場合は、アクセスが集中している場合もあるため、しばらくお待ちいただくか、カスタマーセンターまで、ご連絡をお願いいたします。<br>▼chatでのお問合せ<br>https://line.iqosphere.jp/sso/cc/chatbot-link-cc,0.867679119,2017/10/3 22:47,2017年10月3日火曜日
509282834,パックコード入力,0,OK,,,62,「パックコード」についてお困りでしょうか？<br><br>パックコードは、IQOSのヒートスティック製品のフタ裏部分に印字されている<br>12桁のアルファベットの入力によりたまるポイントです。<br><br>入力するには、まず下のメニューの<br>「パックコードを入力」をタップして入力しましょう。<br>全角・半角どちらでもOK！ハイフンなしでもOK！改行すると、最大3つまで入力できますよ?<br><br>※入力例<br>abcdefghijkl<br>mnopqrstuvwx<br>yzabcdefghij<br><br>当選履歴をご確認いただく場合はこちらからログインしてください。<br>https://iqosphere.jp/myaccount/ （ログインが必要です）<br><br> 万が一、パックコードの表示がおかしいと思った場合は、アクセスが集中している場合もあるため、しばらくお待ちいただくか、カスタマーセンターまで、ご連絡をお願いいたします。<br>▼chatでのお問合せ<br>https://line.iqosphere.jp/sso/cc/chatbot-link-cc,0.858831263,2017/10/3 0:38,2017年10月3日火曜日
512966237,パックコード入力,0,OK,,,62,「パックコード」についてお困りでしょうか？<br><br>パックコードは、IQOSのヒートスティック製品のフタ裏部分に印字されている<br>12桁のアルファベットの入力によりたまるポイントです。<br><br>入力するには、まず下のメニューの<br>「パックコードを入力」をタップして入力しましょう。<br>全角・半角どちらでもOK！ハイフンなしでもOK！改行すると、最大3つまで入力できますよ?<br><br>※入力例<br>abcdefghijkl<br>mnopqrstuvwx<br>yzabcdefghij<br><br>当選履歴をご確認いただく場合はこちらからログインしてください。<br>https://iqosphere.jp/myaccount/ （ログインが必要です）<br><br> 万が一、パックコードの表示がおかしいと思った場合は、アクセスが集中している場合もあるため、しばらくお待ちいただくか、カスタマーセンターまで、ご連絡をお願いいたします。<br>▼chatでのお問合せ<br>https://line.iqosphere.jp/sso/cc/chatbot-link-cc,0.858831263,2017/10/3 11:31,2017年10月3日火曜日
10868629,パックコード入力,0,OK,,,62,「パックコード」についてお困りでしょうか？<br><br>パックコードは、IQOSのヒートスティック製品のフタ裏部分に印字されている<br>12桁のアルファベットの入力によりたまるポイントです。<br><br>入力するには、まず下のメニューの<br>「パックコードを入力」をタップして入力しましょう。<br>全角・半角どちらでもOK！ハイフンなしでもOK！改行すると、最大3つまで入力できますよ?<br><br>※入力例<br>abcdefghijkl<br>mnopqrstuvwx<br>yzabcdefghij<br><br>当選履歴をご確認いただく場合はこちらからログインしてください。<br>https://iqosphere.jp/myaccount/ （ログインが必要です）<br><br> 万が一、パックコードの表示がおかしいと思った場合は、アクセスが集中している場合もあるため、しばらくお待ちいただくか、カスタマーセンターまで、ご連絡をお願いいたします。<br>▼chatでのお問合せ<br>https://line.iqosphere.jp/sso/cc/chatbot-link-cc,0.858831263,2017/10/3 13:21,2017年10月3日火曜日
513904254,パックコード入力,0,OK,,,62,「パックコード」についてお困りでしょうか？<br><br>パックコードは、IQOSのヒートスティック製品のフタ裏部分に印字されている<br>12桁のアルファベットの入力によりたまるポイントです。<br><br>入力するには、まず下のメニューの<br>「パックコードを入力」をタップして入力しましょう。<br>全角・半角どちらでもOK！ハイフンなしでもOK！改行すると、最大3つまで入力できますよ?<br><br>※入力例<br>abcdefghijkl<br>mnopqrstuvwx<br>yzabcdefghij<br><br>当選履歴をご確認いただく場合はこちらからログインしてください。<br>https://iqosphere.jp/myaccount/ （ログインが必要です）<br><br> 万が一、パックコードの表示がおかしいと思った場合は、アクセスが集中している場合もあるため、しばらくお待ちいただくか、カスタマーセンターまで、ご連絡をお願いいたします。<br>▼chatでのお問合せ<br>https://line.iqosphere.jp/sso/cc/chatbot-link-cc,0.858831263,2017/10/3 20:38,2017年10月3日火曜日
4463009,パックコード入力,0,OK,,,62,「パックコード」についてお困りでしょうか？<br><br>パックコードは、IQOSのヒートスティック製品のフタ裏部分に印字されている<br>12桁のアルファベットの入力によりたまるポイントです。<br><br>入力するには、まず下のメニューの<br>「パックコードを入力」をタップして入力しましょう。<br>全角・半角どちらでもOK！ハイフンなしでもOK！改行すると、最大3つまで入力できますよ?<br><br>※入力例<br>abcdefghijkl<br>mnopqrstuvwx<br>yzabcdefghij<br><br>当選履歴をご確認いただく場合はこちらからログインしてください。<br>https://iqosphere.jp/myaccount/ （ログインが必要です）<br><br> 万が一、パックコードの表示がおかしいと思った場合は、アクセスが集中している場合もあるため、しばらくお待ちいただくか、カスタマーセンターまで、ご連絡をお願いいたします。<br>▼chatでのお問合せ<br>https://line.iqosphere.jp/sso/cc/chatbot-link-cc,0.858831263,2017/10/3 21:47,2017年10月3日火曜日
13192814,パックコード入力,0,OK,,,62,「パックコード」についてお困りでしょうか？<br><br>パックコードは、IQOSのヒートスティック製品のフタ裏部分に印字されている<br>12桁のアルファベットの入力によりたまるポイントです。<br><br>入力するには、まず下のメニューの<br>「パックコードを入力」をタップして入力しましょう。<br>全角・半角どちらでもOK！ハイフンなしでもOK！改行すると、最大3つまで入力できますよ?<br><br>※入力例<br>abcdefghijkl<br>mnopqrstuvwx<br>yzabcdefghij<br><br>当選履歴をご確認いただく場合はこちらからログインしてください。<br>https://iqosphere.jp/myaccount/ （ログインが必要です）<br><br> 万が一、パックコードの表示がおかしいと思った場合は、アクセスが集中している場合もあるため、しばらくお待ちいただくか、カスタマーセンターまで、ご連絡をお願いいたします。<br>▼chatでのお問合せ<br>https://line.iqosphere.jp/sso/cc/chatbot-link-cc,0.858831263,2017/10/3 22:14,2017年10月3日火曜日
513763579,パックコード入力,0,OK,,,62,「パックコード」についてお困りでしょうか？<br><br>パックコードは、IQOSのヒートスティック製品のフタ裏部分に印字されている<br>12桁のアルファベットの入力によりたまるポイントです。<br><br>入力するには、まず下のメニューの<br>「パックコードを入力」をタップして入力しましょう。<br>全角・半角どちらでもOK！ハイフンなしでもOK！改行すると、最大3つまで入力できますよ?<br><br>※入力例<br>abcdefghijkl<br>mnopqrstuvwx<br>yzabcdefghij<br><br>当選履歴をご確認いただく場合はこちらからログインしてください。<br>https://iqosphere.jp/myaccount/ （ログインが必要です）<br><br> 万が一、パックコードの表示がおかしいと思った場合は、アクセスが集中している場合もあるため、しばらくお待ちいただくか、カスタマーセンターまで、ご連絡をお願いいたします。<br>▼chatでのお問合せ<br>https://line.iqosphere.jp/sso/cc/chatbot-link-cc,0.858831263,2017/10/3 23:54,2017年10月3日火曜日
11619111,バックコード入力,0,OK,,,62,「パックコード」についてお困りでしょうか？<br><br>パックコードは、IQOSのヒートスティック製品のフタ裏部分に印字されている<br>12桁のアルファベットの入力によりたまるポイントです。<br><br>入力するには、まず下のメニューの<br>「パックコードを入力」をタップして入力しましょう。<br>全角・半角どちらでもOK！ハイフンなしでもOK！改行すると、最大3つまで入力できますよ?<br><br>※入力例<br>abcdefghijkl<br>mnopqrstuvwx<br>yzabcdefghij<br><br>当選履歴をご確認いただく場合はこちらからログインしてください。<br>https://iqosphere.jp/myaccount/ （ログインが必要です）<br><br> 万が一、パックコードの表示がおかしいと思った場合は、アクセスが集中している場合もあるため、しばらくお待ちいただくか、カスタマーセンターまで、ご連絡をお願いいたします。<br>▼chatでのお問合せ<br>https://line.iqosphere.jp/sso/cc/chatbot-link-cc,0.461258554,2017/10/3 19:05,2017年10月3日火曜日
