spice id,性別,年齢,発言回数,iQOS歴,LINE登録,LINE歴,ユーザーからの入力,判定,投稿日付,時間24H,確信度,リカバリ,カテゴリ,FSS,Intents番号,Watson回答,回答日時
3217080,M,48,1,156,2017/6/12 22:28,6,IQOSキットの購入,OK,2018/7/3 19:35,19,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/3 19:35
7239240,M,40,1,30,2017/6/9 10:41,6,IQOSキットの購入,OK,2018/7/3 19:43,19,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/3 19:43
512300057,M,40,1,12,2018/3/20 13:13,4,IQOSキットの購入,OK,2018/7/3 19:55,19,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/3 19:55
513422272,M,44,1,11,2017/8/29 12:07,6,IQOSキットの購入,OK,2018/7/3 20:01,20,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/3 20:01
4556640,M,46,1,35,2017/7/10 23:31,6,IQOSキットの購入,OK,2018/7/3 20:02,20,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/3 20:02
12858254,,41,2,18,2018/4/20 4:14,3,IQOSキットの購入,OK,2018/7/3 20:17,20,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/3 20:17
12858254,,41,2,18,2018/4/20 4:14,3,IQOSキットの購入,OK,2018/7/3 20:17,20,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/3 20:17
10778573,F,35,1,22,2017/6/14 16:46,6,IQOSキットの購入,OK,2018/7/3 20:51,20,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/3 20:51
7706048,M,54,1,29,2018/7/3 20:03,1,IQOSキットの購入,OK,2018/7/3 21:06,21,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/3 21:06
513471448,F,33,1,11,2017/9/16 14:34,6,IQOSキットの購入,OK,2018/7/3 21:07,21,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/3 21:07
2662781,M,53,2,81,2018/4/1 16:41,4,IQOSキットの購入,OK,2018/7/3 21:09,21,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/3 21:09
8322834,,52,1,27,2017/6/10 9:27,6,IQOSキットの購入,OK,2018/7/3 21:11,21,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/3 21:11
514856396,F,29,2,7,2018/1/2 21:25,6,IQOSキットの購入,OK,2018/7/3 21:22,21,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/3 21:22
514856396,F,29,2,7,2018/1/2 21:25,6,IQOSキットの購入,OK,2018/7/3 21:22,21,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/3 21:22
8985824,M,33,1,26,2018/7/2 19:07,1,IQOSキットの購入,OK,2018/7/3 21:26,21,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/3 21:26
2539287,F,44,1,86,2018/4/28 13:23,3,IQOSキットの購入,OK,2018/7/3 21:55,21,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/3 21:55
2794544,M,56,3,75,2017/12/15 12:50,6,IQOSキットの購入,OK,2018/7/3 22:00,22,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/3 22:00
508893493,M,48,2,17,2018/7/3 21:16,1,IQOSキットの購入,OK,2018/7/3 22:05,22,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/3 22:05
8865637,M,34,2,26,2017/6/16 14:28,6,IQOSキットの購入,OK,2018/7/3 22:13,22,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/3 22:13
8865637,M,34,2,26,2017/6/16 14:28,6,IQOSキットの購入,OK,2018/7/3 22:13,22,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/3 22:13
514930789,M,32,2,6,2018/1/13 21:09,6,IQOSキットの購入,OK,2018/7/3 22:45,22,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/3 22:45
2871816,M,56,1,72,2017/9/23 13:54,6,IQOSキットの購入,OK,2018/7/3 23:10,23,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/3 23:10
13439178,M,38,1,18,2017/7/8 13:11,6,IQOSキットの購入,OK,2018/7/3 23:15,23,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/3 23:15
3476829,M,60,1,137,2017/11/8 3:23,6,IQOSキットの購入,OK,2018/7/3 23:35,23,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/3 23:35
513344252,M,59,1,11,2017/8/28 20:08,6,IQOSキットの購入,OK,2018/7/4 0:08,0,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/4 0:08
509627523,M,23,2,16,2017/11/27 22:43,6,IQOSキットの購入,OK,2018/7/4 3:12,3,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/4 3:12
509627523,M,23,2,16,2017/11/27 22:43,6,IQOSキットの購入,OK,2018/7/4 3:13,3,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/4 3:13
509861201,F,26,1,15,2018/1/15 12:28,6,IQOSキットの購入,OK,2018/7/4 3:29,3,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/4 3:29
509122571,F,49,2,16,2017/6/14 21:04,6,IQOSキットの購入,OK,2018/7/4 6:08,6,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/4 6:08
509122571,F,49,2,16,2017/6/14 21:04,6,IQOSキットの購入,OK,2018/7/4 6:08,6,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/4 6:08
2655261,M,59,2,40,2017/7/8 11:37,6,IQOSキットの購入,OK,2018/7/4 6:53,6,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/4 6:53
2655261,M,59,2,40,2017/7/8 11:37,6,IQOSキットの購入,OK,2018/7/4 6:53,6,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/4 6:53
3182150,M,42,1,157,2017/6/13 6:08,6,IQOSキットの購入,OK,2018/7/4 7:35,7,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/4 7:35
7960128,M,36,2,28,2018/4/16 8:02,3,IQOSキットの購入,OK,2018/7/4 7:39,7,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/4 7:39
7960128,M,36,2,28,2018/4/16 8:02,3,IQOSキットの購入,OK,2018/7/4 7:39,7,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/4 7:39
509426939,M,27,1,16,2017/7/8 16:48,6,IQOSキットの購入,OK,2018/7/4 8:55,8,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/4 8:55
515793261,M,54,1,3,2018/4/30 21:07,3,IQOSキットの購入,OK,2018/7/4 9:06,9,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/4 9:06
512915384,M,25,1,12,2017/11/15 14:32,6,IQOSキットの購入,OK,2018/7/4 9:07,9,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/4 9:07
8439767,M,42,1,27,2017/7/25 19:56,6,IQOSキットの購入,OK,2018/7/4 10:56,10,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/4 10:56
6966939,M,47,1,30,2017/7/22 15:48,6,IQOSキットの購入,OK,2018/7/4 11:32,11,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/4 11:32
509440912,,40,1,16,2017/6/17 12:42,6,IQOSキットの購入,OK,2018/7/4 12:08,12,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/4 12:08
513354270,M,50,2,11,2017/8/25 12:10,6,IQOSキットの購入,OK,2018/7/4 12:12,12,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/4 12:12
513354270,M,50,2,11,2017/8/25 12:10,6,IQOSキットの購入,OK,2018/7/4 12:12,12,,,Purchase,1,55,IQOSのクリーニングについて、ですね？クリーニング方法については、「IQOSをもっと楽しむ」＞「もっと知る」＞「クリーニング」より、ご確認ください定期的に正しい方法でクリーニングすると、満足感のある味わいが楽しめるので、ぜひ試してください。※故障の原因になりますので、取り外したIQOSキャップ以外は水洗いはしないでくださいクリーニング用の、IQOSクリーニングスティックも、IQOSオンラインストア・IQOSストア・主要コンビニエンスストアでもご購入可能です♪一箱終えたら、１回クリーニングすることが上質な味わいをいつまでも楽しめるコツです,2018/7/4 12:12
